aa,ea
0.4613458641242446,0.5262077510795252
0.44084363076688643,0.49012393325769765
0.3977383574987229,0.39513851390157173
0.411790201944927,0.5983112823327941
0.3621463468657379,0.5837549086879108
0.33934500561918435,0.5851559476935894
0.2894363857653007,0.4949653657878249
0.29527430248233166,0.5202578052779564
0.2360642274815688,0.416153088127611
0.4205559861221092,0.485754330785761
0.41315821845790524,0.48803334159739387
0.38732284329097466,0.38606410591657425
0.47770290814692024,0.563061738974493
0.4672781264986357,0.5611230523416333
0.43811313713431704,0.4936716855843039
0.29578250036156384,0.5460838017636059
0.3091414330686598,0.5243483980187829
0.2627385067160998,0.41008979136692947
0.4104460073203964,0.48553240540583675
0.44229210425521415,0.5430520309414207
0.38205005442447054,0.40339215358566594
0.3816311638055781,0.6087504208463645
0.4292258062403632,0.586222024468119
0.33847295934885413,0.5731654320558324
0.2783654897873083,0.5108541240909077
0.3077322749109655,0.4936924137000523
0.23537782395870588,0.4290280409385061
0.3854576959429939,0.43597060380530284
0.4035051810344653,0.4804230218831479
0.3632329790153149,0.364412823117633
0.4397768984165691,0.5242403770317036
0.4720409611608971,0.5682276091750036
0.42208824222604335,0.47027041098353867
0.2769452659646043,0.5562492401643861
0.3192550810926428,0.5537767253955206
0.24368236189040368,0.3895532228362879
0.40945538166241524,0.45381461026948067
0.4215871997732324,0.4665157478974161
0.40218046630380844,0.42109368019306254
0.3670176387516297,0.5514138057633254
0.3236469795073532,0.5153628477747327
0.35856097132890097,0.5426613753250356
0.27336523120294565,0.4578058970839687
0.2985159466383299,0.4516243675845774
0.2484557826538371,0.36915101662272115
0.40250523445137454,0.47178836127995455
0.414341889417577,0.49794741394803393
0.40025584713410345,0.41287225538519895
0.450185509387421,0.5311526863776652
0.45940624815454395,0.5715144036392212
0.4405341687433493,0.46962151450815354
0.2716465170149207,0.509046208261054
0.3131010268757054,0.4705603737754261
0.278434270498927,0.4052396625022988
0.38347829151629087,0.44115240879512346
0.3969969215788607,0.43350304779044674
0.3510437694740395,0.39308299336386243
0.3529227080250275,0.564917823268645
0.33644313523138103,0.4867106085311443
0.32230973487984715,0.5202471726801863
0.2623386412098677,0.46555287870245626
0.28237130808190647,0.4592007232805373
0.22762651771736786,0.357301297729716
0.40741376203227797,0.4680425056718911
0.41508555753222953,0.4908446426510099
0.3848028815242455,0.38396792426832427
