aa,ea
0.4135415494266691,0.5603824165921022
0.4366079112507939,0.5895898451830306
0.4436414720107097,0.5972306388284538
0.40977262629562405,0.5711174573287039
0.4241588336033464,0.5229155739228425
0.4251972159184021,0.5254598974299421
0.4335059112680521,0.48602429182385476
0.44825912130798906,0.5028225103621784
0.46407698514116213,0.5177574130926982
0.4297066525953922,0.4763593480435622
0.4342899567060014,0.4277610811797952
0.45056172240534254,0.4482596511188341
0.39735624994127944,0.42298312534318666
0.409441233391631,0.42384672134840473
0.4087795970041248,0.4584575056540162
0.37737676112120994,0.430940863217924
0.40337723142461734,0.41779181583650327
0.42747006227233725,0.42375760988056527
0.41745894298792946,0.5309744143841437
0.42112721183035373,0.5596422602425715
0.39050752529367355,0.5467730331819606
0.36260773484681175,0.5163997353978481
0.40255732489610113,0.5238760460333328
0.41483281429302576,0.526763666497845
0.3442045066500955,0.4465804056700732
0.36964981774832517,0.47334701091137665
0.3583846600082519,0.47806156552341045
0.3580797248616798,0.47197639286397075
0.3822099905508235,0.4854008168036553
0.3907795605847571,0.4972524250910988
0.43603337381647805,0.4745140593870028
0.43408192121894845,0.4950449192679121
0.4238918565732701,0.45110315812046586
0.4003200275575055,0.43870014034522437
0.40645555948795936,0.416038366682468
0.4156628634087024,0.43391424032643516
0.38790452096423744,0.44052140911783977
0.4083096475540566,0.4487922258050268
0.424079456502493,0.5428373198338914
0.36144972734727254,0.47259668159881085
0.38392963751124853,0.4480027802048683
0.39546619669356503,0.4485008632809484
0.4193894835886249,0.5863124031946084
0.40206756860986836,0.5679026726745193
0.41548652976109784,0.5786777817075874
0.40119330509189,0.5706377138614143
0.40590157409628747,0.5188416057298604
0.4202339058350174,0.5297543376238453
0.447714415501953,0.5037581086078631
0.43770155042307335,0.4809797020002552
0.4554984576118566,0.5109326763321844
0.42659379813907483,0.4872486635972199
0.4288899376693324,0.42114165434891454
0.45200790454887513,0.44134587711936746
0.4036593067302895,0.4206237367975908
0.41490435948069393,0.43516953919334556
0.4109169415780089,0.4491791438671798
0.38259413126538294,0.42532201874357345
0.4038060739024834,0.420399450282508
0.42692957197952836,0.42262785795051294
0.4126713611629683,0.5518091782651989
0.38748485864874627,0.5239924545089562
0.37323256318059206,0.5416720851042545
0.35020106361925246,0.5273246220665089
0.39272452969264493,0.5385210882969241
0.3994014489978688,0.5337591667857066
0.3546731548652744,0.4747342244416404
0.3580434551354248,0.45573767591408426
0.35222086755913623,0.4659061613532347
0.3488453932624975,0.4729198261652112
0.37411761066107346,0.4788491975030781
0.387686255623342,0.4934427857248355
0.43457808925996944,0.4851733781444185
0.4209034740967297,0.47394989164495427
0.4044538432931404,0.4542137815651856
0.39051827193823085,0.45183478050980647
0.3973488455527029,0.4206865505891984
0.41106207487321944,0.42711692684197317
0.3751419262259713,0.4605705543111074
0.3789363709712179,0.4363356159690549
0.4109221511005996,0.5239258221035081
0.35577754004165196,0.47239153125812233
0.38516225889086864,0.4424272517648065
0.40442870677390463,0.4466734795789064
0.4688874240038914,0.6140639097050135
0.4545030482652714,0.6258843338064709
0.5204959735489745,0.6185419307993337
0.43786706475079823,0.5709572245596404
0.42957986944227744,0.5133259693569882
0.43977881616822134,0.5167555569561395
0.4578168589441616,0.5109460900163717
0.47481872168347006,0.5329357221045595
0.5109540058655294,0.5395262565673953
0.4533608716276193,0.49657966044655477
0.44915867347658606,0.45178076079245266
0.4705153221659618,0.4649644294027641
0.4063992003765757,0.4409215810028657
0.4216913185427478,0.4565715197184097
0.4666081301620033,0.46841156244518956
0.4030985410304409,0.43762875245534943
0.4143787322255341,0.41532563488351515
0.4425895170748446,0.41961480749431
0.41276331768602215,0.5292529270385096
0.4202759574278044,0.5638283031993421
0.4190322176719793,0.5206156892993301
0.37025525839730133,0.49773320017033373
0.41070525529680957,0.5052009568287359
0.4074770749572537,0.49153304112572727
0.38669385584396476,0.5106437627194761
0.39831782130602156,0.5312575229936395
0.4011783290233808,0.5142128710424606
0.3699013531680701,0.48280031564635334
0.38091004008636864,0.47656063623617223
0.3827956617598308,0.47895536438852604
0.4724222790947614,0.48567047957210135
0.4471057006401864,0.499298598704077
0.48345089267205915,0.4793307849968673
0.4292496343635437,0.4560589858622359
0.42860773007658176,0.4275381583858498
0.44568463338849595,0.4350696926135083
0.3794744000156054,0.45609631468868184
0.409713026434528,0.4715857028744804
0.44632940328029697,0.5107941020682633
0.37760662765797415,0.4737697030572004
0.390693791621307,0.43261999790900985
0.40549056477708967,0.4299224770193509
0.4049975181507153,0.5459755315368738
0.42120605821330726,0.5843096441682502
0.43400720932772213,0.5696637647686892
0.42726689935277257,0.553045974943218
0.4148183516676073,0.5116474095862502
0.42916217733818807,0.5180915013387699
0.4183935068401221,0.4662272598455806
0.435685343068742,0.4964433082574688
0.45742613329737486,0.505376765635716
0.4393376073413448,0.4737295422934487
0.43288873427443664,0.42587781722536017
0.456627064944253,0.44087404995749385
0.3722811678871899,0.41247003027522455
0.3936870122454398,0.4330368856790849
0.40599714480518434,0.44522223492210405
0.39812410462674785,0.43466037345948255
0.3867564057911428,0.41444514084676276
0.40587217543429194,0.4136080083925262
0.368667403723123,0.5138204585468445
0.3838578187322089,0.5486510230570547
0.36736274027449106,0.5105047209878197
0.3802503008180398,0.5049481979609691
0.3936368502428922,0.49754614519979556
0.40070798149863185,0.49995167866819257
0.35886647189968846,0.46351079648563115
0.36945716222242875,0.4882341153019466
0.37773163152386857,0.4987239396705967
0.3618511483119267,0.4635965982253788
0.37708653198588205,0.4943921880612691
0.3888577263895958,0.4987833132170871
0.41790191832866785,0.45724122343132956
0.4118728776015519,0.4745588267802667
0.43038527318253605,0.4549898273978576
0.4266475818711075,0.4551039493556602
0.40015138871323114,0.4182791656522526
0.41593365109881525,0.42258804483209217
0.34286996188317953,0.4394912350228013
0.385090347677368,0.4763935988198117
0.40333273856147284,0.5093567434793873
0.363251932057531,0.45685668041032224
0.3699356537164957,0.44712301319384795
0.38793541440406215,0.44697759983667806
0.4061462821154377,0.5402878458270695
0.40727628634952184,0.584668471906236
0.40545021746030185,0.4951644949284475
0.3576972886849633,0.4878051415184633
0.3580064899014619,0.39746223656397817
0.37709782814691756,0.3814915694664926
0.3963935393081696,0.42412833999414906
0.4112063383030228,0.44756297206493295
0.41500007145608664,0.43154264346355825
0.35776300070075095,0.38954359631193053
0.3824899385491916,0.33116679177495023
0.41450799784894377,0.32988873372303096
0.3468886492592198,0.34594501778493353
0.37436601664060964,0.3870668523044559
0.3880740832025158,0.35002629433472526
0.3172859885108932,0.3357222747372067
0.33477992463822503,0.30371528091044026
0.3600895435502819,0.29279596353946474
0.37280562204480266,0.4872774916016186
0.3861679672351773,0.5194305257505095
0.36017730037552026,0.4218378161780623
