aa,ea
0.4106076495675711,0.6766552974287791
0.4223165685479503,0.7008939072572217
0.421781398006256,0.6799297570509795
0.3824236067201056,0.6783701474672553
0.31509418572276454,0.5941190672077339
0.34525045649535935,0.5925236307492366
0.3560336483142319,0.6217932865329422
0.4614927294001351,0.6037087450316398
0.29814301041097235,0.5163831962223728
0.3248792810450836,0.532041066091077
0.3475279827720653,0.54323209658121
0.2980979729695684,0.5326737282967773
0.3834794334261233,0.5950781374916475
0.3833513023416919,0.6195341926810503
0.2701349709175706,0.6211151867236431
0.33763620336073447,0.588523249597199
0.414148492402975,0.5728154593318222
0.4416793953702324,0.5407460380243706
0.41099555507546087,0.4362270051406261
0.3808291396759861,0.595421495649731
0.35550780835743423,0.434664873450415
0.3626260369433993,0.4738877201480256
0.3657006573151177,0.46643692095758194
0.42871986568886866,0.45941231749499495
0.36088771443814927,0.40447146720208876
0.3871852586297545,0.4179698104934465
0.3939396921445929,0.4099649118127324
0.35641167255282863,0.4566041793164908
0.36394600735110627,0.5410291032720449
0.3777510873897436,0.5304527718254978
0.33430378467623045,0.47099650362984985
0.3734135932208835,0.5511836545058997
0.4089226202242409,0.5607467847992355
0.39079824090238785,0.5672362410776917
0.39366139853239834,0.5724030522178634
0.37488873351816365,0.5737482392728005
0.38250056389667797,0.5783836832821214
0.3717308190730354,0.46787083292982734
0.40608430668022055,0.4949653657878249
0.4215590245422661,0.5202578052779564
0.4209278892643871,0.416153088127611
0.3904814694539622,0.5397409129089519
0.3870380214649358,0.5820839026976555
0.4057744239653043,0.5901658397697729
0.3459392732864824,0.5743514031089594
0.40225382121431463,0.503419030214128
0.36962825157981294,0.5149980149960927
0.38705191454494436,0.470616429040605
0.3685605161644006,0.5457435587461209
0.3272321661549169,0.4657179309146311
0.3287564367196259,0.4707835904492971
0.3603774967814677,0.5072838652650282
0.33278164232077545,0.43781182178487965
0.39226189865737293,0.4137216951117307
0.3910815703280756,0.4510343632829856
0.37731221502927664,0.4559270974714263
0.38109810119298804,0.45140591384923273
0.339398308188284,0.5989216882749129
0.3534862632656166,0.6223536191154334
0.343711500528607,0.6275436569235753
0.32966978871527786,0.6487103452335148
0.2931193234832969,0.5633031832930322
0.3992949999275249,0.5475967329643721
0.3873722478892628,0.5857611769342056
0.3465431822873647,0.605117856114091
0.31111294921473753,0.5053640601337981
0.43363158389164563,0.5624591491238343
0.411534699721847,0.5322549984698809
0.44494181486116563,0.5221689009551815
0.4581244816937863,0.45428900898370983
0.4631278521515567,0.47461249916934706
0.41170815163929364,0.48480211479092433
0.37145246522578984,0.5443315122745195
0.3714517396736694,0.5824196283786038
0.4037471721523756,0.6179677072501623
0.45261512802388904,0.4484970139048027
0.37276879539965224,0.526581226884012
0.35719690633719225,0.5363482593892722
0.4103568691209284,0.44249082382740285
0.3481680169471154,0.514910748431084
0.38536952278834974,0.6838865368886449
0.3738507098577903,0.6909616990876813
0.3009144840292774,0.6826314856082759
0.37108852745698795,0.6861749043539168
0.40198513255022583,0.6136913798086749
0.40592304278192226,0.5812918654372755
0.38819761779724804,0.6074274598370555
0.4077151625482579,0.5990013721781201
0.3865320514172388,0.5280951340807977
0.4038954688043761,0.5137111188697169
0.4310278022333182,0.5317312363525304
0.3778150503722151,0.5254836335916067
0.40220756710416666,0.60052077671271
0.4171645385585278,0.6223191504186755
0.3675190263839863,0.6200665406952849
0.398015982275011,0.597589292044171
0.35738690507999277,0.5789114257474168
0.38054712099446153,0.5409842042061922
0.40687492465410174,0.45635333149557805
0.34544465138373426,0.5655124483890538
0.32666963390557413,0.446296990239382
0.33595307260490925,0.43026494732613213
0.2936837249713387,0.4564401224800275
0.35297601013211677,0.44140606582442876
0.33041724815301976,0.4084226230433111
0.3365624137459349,0.4135955047176766
0.3160022341062846,0.3650147331697029
0.3206607153587864,0.464777451577297
0.3389335846780811,0.5379744081975075
0.27902382469315173,0.49215202786474016
0.3791174749772288,0.429526470275379
0.40798950534285244,0.5620371067238569
0.39381592131759485,0.5383099682680957
0.36685295162225995,0.5737553277723094
0.36320281385943115,0.5741221960177846
0.35705655963395944,0.5947734834817323
0.36113241050159534,0.5345270603183553
0.420226364702751,0.4455131271366463
0.36579988743562375,0.5108541240909077
0.3548513388638901,0.4936924137000523
0.3375437377552799,0.4290280409385061
0.3435062467803427,0.5581428451954069
0.35746399988453637,0.5829219608395102
0.28966124328688536,0.6035105173033168
0.42156816203272407,0.5435571087598111
0.42724139038927555,0.5167548797142024
0.43165859915599436,0.5245000265430142
0.41800544408356965,0.4926632282247404
0.3211286382809242,0.5612598785382132
0.34413757057012856,0.4431840880022896
0.32712275925674017,0.5054339981034801
0.32084333208191596,0.5495062130756613
0.29547211159594705,0.446034937202804
0.2941451779464659,0.43095768103187176
0.2803752519882978,0.46277480914985886
0.3234380619812709,0.5052329935746813
0.3965549715757236,0.4582724878596838
0.4087338353648054,0.6088494558002394
0.4136181608252164,0.6269635695044108
0.38594541065126176,0.6475894300770115
0.3232264624584029,0.6546106073430212
0.336037425958409,0.5767172411312153
0.3585476800832843,0.5621139990970057
0.4387435868389601,0.6006943110937216
0.2983908462841344,0.610723284693418
0.30334326733320943,0.5150856890806608
0.35633843060144205,0.516064136400788
0.30491564569074736,0.5455326095685151
0.38509444668456094,0.49606634998600135
0.38387885027557656,0.4482445407072802
0.2793203680291042,0.48276038877226257
0.3205256639012414,0.4560765369968257
0.41059918604138457,0.5288381650135661
0.43087154434712777,0.6175091818268303
0.4106838298283626,0.5622524801569442
0.38247689129240625,0.42540265782921716
0.3531391382945439,0.5538620387968909
0.3749089169231742,0.544960839186212
0.37821809853001,0.46162232776749107
0.4153076086193644,0.5266385469559239
0.37088917803454413,0.6716702756688454
0.36319921501224767,0.6958054483764254
0.3853676566221759,0.6578965245897357
0.3717090143182718,0.6660965676869806
0.36379793714976466,0.5900034979436581
0.3677732181273232,0.5822009547203212
0.33886381611134153,0.5976783223503964
0.36650253768488894,0.5774891261627871
0.3940848455448839,0.539004889015884
0.38643206195643154,0.5409877487819617
0.38001653896067666,0.5355424234401841
0.37339773056865094,0.5229225055407511
0.37672629854773365,0.5977524371432273
0.3687590333519522,0.6268388079134
0.39838969747256947,0.6108998592761246
0.39070971117909403,0.5790621440518017
0.4176039065914797,0.5722188687249404
0.39092506840006436,0.5364149741671818
0.3838643928237541,0.5118953923288198
0.4013910205388829,0.5762767124134538
0.3589326204517319,0.4679271691653437
0.39815292334091623,0.5017853219585332
0.3555806317649759,0.49639637492780175
0.3521843945088765,0.460371459328232
0.3731547535665952,0.45446325136853427
0.3446770349027585,0.4536017421988959
0.33554043998411154,0.4344318171718193
0.35167446060497776,0.5010535727909011
0.33113936314210435,0.5664242289258083
0.3637816259613863,0.5324614075466406
0.38459398079485746,0.4546096948575533
0.3731136115391639,0.5578589320409663
0.3699640171133852,0.5908522918150234
0.3360266039562893,0.5813426864280594
0.3551362166519503,0.5793754196339023
0.35388088986818533,0.5829566152426082
0.3309685935867389,0.5695794083057595
0.30623658947118754,0.48172099729512774
0.3896242454805092,0.4578058970839687
0.37709502287704894,0.4516243675845774
0.3430824318775485,0.36915101662272115
0.32111474654945843,0.5541135564461909
0.43230504362796296,0.5862156452836479
0.40122447232657893,0.6026482305654716
0.4459576080505504,0.5471986332896582
0.4420801844906098,0.5017008821373984
0.4739541541942388,0.5005423517447607
0.43087767873692656,0.5073462135819108
0.37637620671610017,0.536899632772189
0.3851248571989116,0.4748802653229797
0.41318242784306347,0.4999522021094468
0.45961297167424964,0.615910232952928
0.34105270039662583,0.5375154486241907
0.3623692934993177,0.48692300332394545
0.40880757639821214,0.4992083451736021
0.3462446966329426,0.5925980975032542
0.3688800090503742,0.505977012670435
0.37311435166502216,0.5742780574809928
0.30952893105609347,0.5940950093822384
0.3764493272187306,0.6051100428574828
0.397904907807914,0.6380098230211256
0.4251832467266353,0.5607624381480896
0.39434725090734524,0.5432772136641606
0.42242140630401626,0.6232456884138025
0.36698116069643183,0.5710509998690719
0.38033539787199694,0.5439665304758802
0.42745551371156987,0.5827575181457162
0.38786709326751817,0.5799588353215527
0.41057974971862354,0.5361730486098395
0.4153190875570866,0.4859474527387774
0.3671737445202099,0.4902687075360258
0.38348740228856226,0.5250861592793888
0.3517744982286478,0.5454361703197126
0.38342442157379175,0.6086383551451634
0.4184973312399808,0.6143437545452616
0.36341970585854977,0.4727765208321572
0.34446320435157307,0.5612607221975027
0.36033597142996027,0.5623340652571778
0.3197049224181392,0.5548210813126374
0.37519006502426133,0.5388865531008741
0.3493424991061282,0.656105312853196
0.35274270643284855,0.694475296036836
0.3246883764183126,0.6581453680040035
0.3385145836924856,0.6758976794261978
0.3575109235753504,0.5717436183147597
0.28476244700285336,0.5890887356679065
0.38812473116423163,0.586386873338578
0.37226576951130297,0.5828609879683191
0.3939022865247201,0.5200960951909829
0.38827763776196167,0.5373732580177891
0.37187371743840236,0.5340836659648011
0.3648671168279316,0.5356028050035149
0.3785528379257612,0.564260425809763
0.4302741549149368,0.600941246823329
0.35469225316957703,0.593698508911227
0.34886622387494437,0.5617462570365571
0.31163610080607274,0.5649358757059545
0.35399252963522004,0.5419344749260326
0.3495223976108164,0.47065245678748613
0.3021933068387567,0.5818878577990573
0.4385082141226984,0.46126021069588574
0.42882828780261933,0.4863089669989697
0.4431083085799034,0.4524418658741651
0.43955523320786366,0.4438632847543978
0.3009252146846052,0.3942062610163801
0.3155064405316196,0.4035597302653748
0.3181621470869419,0.41493744372544955
0.3184579836910648,0.4946259374563514
0.29539299811582004,0.5467037435008233
0.2867407474668078,0.5492819275955857
0.29194368536317467,0.44697125956303935
0.30943491870326295,0.5114984613498861
0.4302015343852079,0.5656667247387318
0.4473236956533003,0.5575304331926322
0.49237382059767176,0.5561932204402459
0.4314755348592166,0.5662628040912293
